"","glbq","suicide","hopeless","fight","rape","bully","ebully","academictrouble"
"11063",0,0,1,1,0,0,0,FALSE
"11064",0,0,0,0,0,0,0,FALSE
"11065",0,0,0,0,0,0,0,FALSE
"11066",0,0,0,0,0,0,0,FALSE
"11067",0,0,0,0,0,0,0,FALSE
"11068",0,0,0,0,0,0,0,FALSE
"11069",1,0,0,1,0,0,0,FALSE
"11070",0,0,1,0,0,0,0,FALSE
"11071",0,0,1,0,0,0,0,FALSE
"11072",0,0,0,0,0,0,1,FALSE
"11073",0,0,1,0,0,0,0,FALSE
"11075",0,0,0,0,0,0,0,FALSE
"11076",0,0,0,0,0,0,0,FALSE
"11077",0,0,0,0,0,0,0,FALSE
"11078",0,0,1,0,0,0,0,FALSE
"11079",0,0,1,0,0,0,0,FALSE
"11080",0,0,0,0,0,0,0,FALSE
"11081",0,0,0,1,0,1,0,FALSE
"11082",0,0,1,0,0,0,0,FALSE
"11083",0,0,0,0,0,0,0,FALSE
"11084",0,0,0,0,0,0,0,FALSE
"11086",1,0,1,0,0,0,0,FALSE
"11087",0,0,1,0,0,0,0,FALSE
"11088",0,0,0,0,0,0,0,FALSE
"11089",0,0,0,0,0,0,0,FALSE
"11094",1,0,0,0,0,0,0,FALSE
"11098",1,0,0,0,0,1,0,FALSE
"11101",0,0,0,0,0,0,0,FALSE
"11102",0,1,0,0,0,0,0,FALSE
"11103",0,0,0,0,0,0,0,FALSE
"11104",0,0,0,0,0,0,0,FALSE
"11105",0,0,1,0,0,0,0,FALSE
"11106",0,0,1,0,1,0,0,FALSE
"11107",0,0,0,0,0,0,0,FALSE
"11108",0,0,0,0,1,0,0,FALSE
"11109",0,0,0,0,0,0,0,FALSE
"11110",0,0,0,0,0,0,0,FALSE
"11111",0,0,0,0,0,0,0,FALSE
"11112",1,0,0,0,0,0,1,FALSE
"11113",1,0,0,0,0,0,0,FALSE
"11118",0,0,0,0,0,0,0,FALSE
"11119",0,0,0,0,0,0,0,FALSE
"11120",1,0,0,0,0,0,0,FALSE
"11121",0,0,0,0,0,0,0,FALSE
"11122",0,0,0,0,0,0,0,FALSE
"11123",0,0,1,0,0,0,0,FALSE
"11125",0,0,1,0,0,0,0,FALSE
"11132",0,0,0,0,0,0,0,FALSE
"11133",0,0,0,0,0,0,0,FALSE
"11134",0,1,1,1,0,0,0,FALSE
"11135",1,0,0,0,1,0,0,FALSE
"11136",0,0,0,1,0,0,0,FALSE
"11137",0,0,1,1,0,0,0,FALSE
"11139",0,0,0,0,0,0,0,FALSE
"11140",0,0,0,0,0,0,0,FALSE
"11141",0,0,0,0,0,0,0,FALSE
"11142",0,0,0,0,0,0,0,FALSE
"11143",0,0,1,0,0,0,0,FALSE
"11144",0,0,0,0,0,0,0,FALSE
"11145",0,0,0,0,0,1,1,FALSE
"11147",0,0,0,0,0,0,0,FALSE
"11149",0,0,1,0,0,0,0,FALSE
"11150",0,0,1,0,0,0,0,FALSE
"11151",0,0,0,1,0,0,0,FALSE
"11152",0,0,0,1,0,0,0,FALSE
"11153",0,0,0,1,0,0,0,FALSE
"11154",0,0,0,1,0,0,0,FALSE
"11156",0,0,0,1,0,0,0,FALSE
"11157",1,0,1,1,0,0,0,FALSE
"11158",0,1,1,1,0,0,0,FALSE
"11159",0,0,0,1,0,0,0,FALSE
"11160",0,0,0,0,0,0,0,FALSE
"11161",0,0,1,0,0,0,1,FALSE
"11162",0,0,0,0,0,0,0,FALSE
"11163",0,0,0,0,0,0,0,FALSE
"11164",0,0,0,0,0,0,0,FALSE
"11165",0,0,1,1,0,0,0,FALSE
"11166",0,0,0,1,0,0,1,FALSE
"11167",0,0,0,0,0,0,0,FALSE
"11168",0,0,0,0,0,0,0,FALSE
"11169",0,0,0,1,0,0,0,FALSE
"11170",0,0,0,0,0,0,0,FALSE
"11171",0,0,1,0,0,0,0,FALSE
"11172",0,0,0,0,0,0,0,FALSE
"11173",0,0,0,0,0,0,0,FALSE
"11175",0,0,1,0,0,0,0,FALSE
"11177",0,0,0,1,0,1,0,FALSE
"11179",0,0,0,0,0,0,0,FALSE
"11180",0,0,0,0,0,0,0,FALSE
"11183",0,0,0,0,0,0,0,FALSE
"11184",0,1,0,1,0,0,0,FALSE
"11186",0,0,0,0,0,0,0,FALSE
"11187",0,0,0,0,0,0,0,FALSE
"11189",0,0,0,0,0,0,0,FALSE
"11191",0,0,1,0,0,0,0,FALSE
"11192",0,0,0,0,0,0,0,FALSE
"11194",0,0,0,0,0,0,0,FALSE
"11196",1,0,1,0,0,0,0,FALSE
"11197",0,0,0,1,0,0,0,FALSE
"11199",1,0,0,0,0,0,0,FALSE
"11200",0,0,0,0,0,0,0,FALSE
"11202",0,0,0,0,0,0,0,FALSE
"11203",0,0,1,0,0,0,0,FALSE
"11204",1,0,0,0,0,0,0,FALSE
"11205",0,0,0,1,0,0,0,FALSE
"11206",0,0,0,0,0,1,0,FALSE
"11207",0,0,1,0,0,0,0,FALSE
"11208",0,0,0,0,0,0,0,FALSE
"11209",0,0,0,0,0,0,0,FALSE
"11210",0,1,1,0,0,1,1,FALSE
"11211",1,0,1,0,0,0,0,FALSE
"11212",0,0,0,0,0,0,0,FALSE
"11213",0,0,1,1,1,1,0,FALSE
"11214",0,0,0,0,0,0,0,FALSE
"11215",0,0,0,0,0,0,0,FALSE
"11216",0,0,0,0,0,0,0,FALSE
"11217",0,0,1,0,0,0,0,FALSE
"11218",0,0,0,1,0,0,0,FALSE
"11219",0,0,1,0,0,0,0,FALSE
"11220",1,0,1,0,0,1,0,FALSE
"11221",0,0,0,0,0,0,0,FALSE
"11222",0,0,1,0,0,0,0,FALSE
"11223",0,0,1,1,0,1,1,FALSE
"11224",0,0,0,0,0,1,0,FALSE
"11225",0,1,1,1,0,0,0,FALSE
"11227",1,1,1,1,1,1,0,TRUE
"11228",0,1,1,1,0,1,1,FALSE
"11229",0,0,0,0,0,0,0,FALSE
"11230",0,0,1,0,0,1,0,FALSE
"11231",0,0,0,0,0,0,0,FALSE
"11232",0,0,0,1,0,0,0,FALSE
"11233",0,0,0,0,0,0,0,FALSE
"11234",0,1,1,1,1,1,0,TRUE
"11235",0,0,0,0,0,0,0,FALSE
"11236",0,0,0,0,0,0,0,FALSE
"11237",0,0,0,0,0,0,0,FALSE
"11238",0,0,0,0,0,0,0,FALSE
"11239",1,0,0,0,0,0,0,FALSE
"11241",0,0,0,0,0,0,0,FALSE
"11242",1,0,0,0,0,0,0,FALSE
"11244",0,0,0,0,0,0,0,FALSE
"11245",0,0,0,0,0,0,0,FALSE
"11246",0,0,0,0,0,0,0,FALSE
"11247",0,0,0,0,0,0,0,FALSE
"11248",0,0,1,0,0,1,0,FALSE
"11249",0,1,1,0,0,0,0,FALSE
"11250",0,0,0,0,0,0,0,FALSE
"11251",0,0,0,0,0,0,0,TRUE
"11252",1,1,1,0,1,0,0,FALSE
"11253",0,0,1,0,1,0,0,FALSE
"11254",0,0,0,0,0,0,0,FALSE
"11255",1,0,0,0,0,0,0,FALSE
"11257",1,0,1,0,0,0,0,FALSE
"11258",0,0,1,0,0,0,0,FALSE
"11259",0,0,1,1,0,0,1,FALSE
"11260",0,0,0,0,0,0,0,FALSE
"11261",1,0,0,0,0,1,1,TRUE
"11262",0,0,1,1,1,0,0,FALSE
"11263",1,0,1,0,0,1,0,FALSE
"11264",0,0,0,0,0,0,0,FALSE
"11265",0,0,0,1,0,0,0,FALSE
"11266",0,0,0,0,0,1,1,FALSE
"11267",1,0,0,0,0,0,0,FALSE
"11269",1,0,0,0,0,0,0,FALSE
"11270",0,0,0,0,0,0,0,FALSE
"11271",0,1,1,1,0,1,1,FALSE
"11272",0,0,0,0,0,0,0,FALSE
"11273",0,0,0,0,0,0,1,FALSE
"11274",1,0,1,0,0,1,1,FALSE
"11275",0,0,0,0,1,1,0,FALSE
"11276",0,0,0,0,0,0,0,FALSE
"11277",0,0,0,0,0,0,0,FALSE
"11278",0,0,0,0,0,0,0,FALSE
"11279",0,0,0,1,0,0,0,FALSE
"11280",0,0,0,0,0,1,1,TRUE
"11281",0,0,1,0,1,0,0,FALSE
"11282",0,0,0,0,0,0,0,FALSE
"11283",0,0,1,0,0,0,0,FALSE
"11284",0,0,1,0,0,1,0,FALSE
"11285",0,1,1,0,1,0,0,FALSE
"11286",0,0,1,0,0,0,0,FALSE
"11287",0,0,0,0,0,0,0,FALSE
"11288",0,0,1,0,0,0,0,FALSE
"11289",0,0,0,0,0,0,0,FALSE
"11290",0,0,0,0,0,0,0,FALSE
"11291",0,0,0,1,0,0,0,FALSE
"11292",0,0,0,0,0,0,0,FALSE
"11293",0,0,1,0,0,1,1,TRUE
"11294",1,0,0,0,0,0,0,FALSE
"11296",0,0,1,0,0,1,1,FALSE
"11297",0,0,1,1,0,0,0,FALSE
"11298",0,0,0,0,0,0,0,FALSE
"11300",0,0,1,0,0,0,1,FALSE
"11301",0,0,0,0,0,1,0,TRUE
"11302",0,1,1,0,0,1,1,TRUE
"11303",0,0,0,0,0,0,0,FALSE
"11304",0,0,1,0,0,0,0,FALSE
"11305",0,0,0,0,0,0,0,FALSE
"11306",0,0,0,1,0,1,0,FALSE
"11307",0,0,0,0,0,0,0,FALSE
"11308",0,0,0,0,0,1,1,FALSE
"11309",0,0,1,1,0,0,0,FALSE
"11310",1,0,0,1,1,1,1,FALSE
"11311",0,0,0,0,0,0,0,FALSE
"11312",0,0,0,0,0,0,0,FALSE
"11314",0,0,0,0,0,0,0,FALSE
"11315",0,0,0,0,0,0,0,FALSE
"11316",0,0,0,0,0,0,0,FALSE
"11318",0,0,1,0,1,1,1,TRUE
"11319",0,0,1,0,0,0,0,FALSE
"11320",0,0,1,0,0,0,0,FALSE
"11321",0,1,0,0,0,1,0,FALSE
"11322",0,1,1,0,0,0,0,FALSE
"11323",0,0,1,0,0,0,1,FALSE
"11324",0,0,0,0,0,0,0,FALSE
"11325",0,0,1,0,0,0,0,FALSE
"11326",0,0,0,0,0,0,0,FALSE
"11327",0,0,0,0,0,0,0,FALSE
"11328",0,0,0,0,0,0,0,FALSE
"11330",0,0,1,1,1,1,1,TRUE
"11331",0,0,0,0,0,0,0,FALSE
"11332",0,0,0,1,1,1,1,FALSE
"11333",0,0,0,0,0,0,0,FALSE
"11334",0,0,0,0,1,1,0,FALSE
"11335",0,0,0,0,0,0,0,FALSE
"11336",0,0,0,0,0,0,0,FALSE
"11337",0,0,0,0,0,0,0,FALSE
"11338",0,0,0,0,0,0,0,FALSE
"11339",1,1,1,0,0,1,1,FALSE
"11340",0,0,0,0,0,0,0,FALSE
"11342",0,0,0,0,0,0,0,FALSE
"11343",0,0,0,0,0,1,1,FALSE
"11345",0,0,0,0,0,0,0,FALSE
"11346",0,0,0,0,0,0,0,FALSE
"11347",0,0,0,0,0,0,0,FALSE
"11348",0,1,0,0,0,0,0,FALSE
"11349",1,0,0,0,0,0,0,FALSE
"11350",0,0,0,0,0,0,0,TRUE
"11351",0,0,0,1,1,0,0,FALSE
"11353",0,0,0,1,0,1,0,FALSE
"11354",0,1,1,0,0,0,0,FALSE
"11355",0,0,0,1,0,0,0,FALSE
"11356",0,0,1,1,0,0,0,FALSE
"11357",0,0,0,0,0,1,1,FALSE
"11361",0,0,0,0,0,0,0,FALSE
"11362",0,0,0,1,0,0,0,FALSE
"11363",0,0,0,0,0,0,0,FALSE
"11364",0,0,1,0,0,0,0,FALSE
"11365",0,0,0,0,0,0,0,FALSE
"11366",0,0,1,0,0,0,0,FALSE
"11367",0,0,1,1,0,0,0,FALSE
"11368",0,0,0,0,0,0,0,FALSE
"11369",0,0,0,0,0,0,0,FALSE
"11370",0,1,0,0,1,0,0,FALSE
"11371",0,0,0,0,0,1,1,FALSE
"11372",0,1,1,0,0,0,1,FALSE
"11373",1,1,1,0,0,0,1,FALSE
"11374",0,0,0,0,0,0,0,FALSE
"11375",0,0,0,0,0,0,0,TRUE
"11377",0,0,0,0,0,0,0,FALSE
"11378",0,0,0,0,0,0,1,FALSE
"11379",0,0,0,1,0,0,0,FALSE
"11380",0,1,1,0,0,0,0,FALSE
"11381",0,0,1,1,0,0,0,FALSE
"11382",0,0,0,0,0,0,0,FALSE
"11383",0,0,0,0,0,0,0,FALSE
"11384",0,0,0,1,0,0,0,FALSE
"11385",0,0,0,0,0,0,0,FALSE
"11386",0,0,0,1,0,0,0,FALSE
"11388",0,0,0,0,0,0,0,FALSE
"11389",0,0,0,0,0,0,0,FALSE
"11390",0,0,1,1,0,1,0,FALSE
"11391",0,0,0,0,0,0,0,FALSE
"11392",0,0,0,0,0,0,0,FALSE
"11393",0,0,0,0,0,0,0,FALSE
"11394",0,0,0,0,0,0,0,FALSE
"11395",0,0,0,0,0,0,0,FALSE
"11396",0,0,0,0,0,0,0,FALSE
"11397",0,0,0,0,0,0,0,FALSE
"11398",0,0,0,1,0,0,0,FALSE
"11399",0,0,0,0,0,0,0,FALSE
"11400",0,0,1,1,0,0,0,FALSE
"11401",0,0,0,0,0,1,0,FALSE
"11402",0,0,1,0,0,0,0,FALSE
"11403",1,0,1,0,0,0,0,FALSE
"11404",0,0,0,0,0,0,0,FALSE
"11406",1,0,1,0,0,0,0,FALSE
"11407",0,1,1,1,0,0,1,FALSE
"11408",0,0,0,0,0,0,0,FALSE
"11410",0,0,0,0,0,0,0,FALSE
"11411",0,0,0,0,0,0,0,FALSE
"11412",0,0,0,0,0,0,0,FALSE
"11413",0,0,0,1,0,0,0,FALSE
"11414",0,1,1,0,1,1,1,FALSE
"11415",0,0,1,0,0,0,0,FALSE
"11416",0,0,0,0,0,0,0,FALSE
"11417",0,0,0,0,0,0,0,FALSE
"11419",0,0,0,0,0,0,0,FALSE
"11420",0,0,0,0,0,0,0,FALSE
"11421",0,0,1,1,0,1,1,FALSE
"11422",0,0,1,0,0,0,0,FALSE
"11423",0,0,0,0,0,1,0,FALSE
"11424",0,0,1,1,0,1,0,FALSE
"11425",1,1,1,0,1,0,0,FALSE
"11427",0,0,1,0,0,1,1,FALSE
"11428",1,0,0,0,0,0,0,FALSE
"11429",0,0,0,0,0,0,0,FALSE
"11432",0,0,1,0,0,0,0,FALSE
"11433",0,0,0,1,0,0,0,FALSE
"11435",0,0,0,0,0,0,0,FALSE
"11436",0,0,1,1,1,0,0,FALSE
"11437",0,0,1,0,0,0,0,FALSE
"11438",1,0,0,0,0,0,1,FALSE
"11439",0,0,0,0,0,0,0,FALSE
"11440",1,0,1,0,1,1,0,FALSE
"11441",1,1,1,1,0,1,1,FALSE
"11442",0,0,0,0,0,1,0,FALSE
"11443",0,0,1,0,1,0,0,FALSE
"11444",0,0,0,0,0,0,0,FALSE
"11446",0,0,1,0,0,1,0,FALSE
"11447",0,0,0,0,0,0,1,TRUE
"11448",1,0,0,0,1,0,0,FALSE
"11449",0,0,0,0,0,0,0,FALSE
"11450",0,0,0,0,0,0,0,FALSE
"11451",1,0,0,0,0,1,0,FALSE
"11452",1,0,0,1,0,0,0,FALSE
"11455",0,0,1,0,1,1,1,FALSE
"11456",0,1,1,0,0,0,0,FALSE
"11457",0,1,1,0,0,1,0,FALSE
"11458",1,0,0,1,0,0,0,FALSE
"11459",0,0,0,0,0,0,0,FALSE
"11460",0,0,0,0,0,0,0,FALSE
"11461",0,0,1,0,0,1,1,FALSE
"11462",0,0,1,1,1,1,1,FALSE
"11463",0,0,0,1,0,0,0,FALSE
"11464",1,0,1,0,0,0,0,FALSE
"11465",0,0,0,0,0,0,0,FALSE
"11466",1,0,0,0,0,0,0,FALSE
"11467",0,0,0,1,0,0,0,FALSE
"11468",1,0,0,0,0,0,1,TRUE
"11469",1,0,0,1,0,1,1,FALSE
"11470",1,0,1,1,0,1,1,FALSE
"11471",0,1,0,1,0,0,0,FALSE
"11472",0,1,1,0,0,1,1,FALSE
"11473",0,0,1,0,0,1,0,FALSE
"11474",0,0,0,0,0,0,0,FALSE
"11475",0,0,0,0,0,0,0,FALSE
"11476",0,0,1,1,0,0,0,FALSE
"11477",0,0,0,0,0,0,0,FALSE
"11478",0,0,0,0,0,0,0,TRUE
"11479",1,0,1,0,0,0,0,FALSE
"11480",1,1,0,0,0,0,0,FALSE
"11481",0,0,1,0,0,0,0,FALSE
"11530",0,0,1,0,0,1,0,FALSE
"11531",0,0,0,0,0,0,0,FALSE
"11533",0,0,0,0,0,0,0,FALSE
"11534",0,0,1,0,0,0,0,FALSE
"11535",0,0,0,0,0,0,0,FALSE
"11537",0,0,0,0,0,0,0,FALSE
"11539",0,0,0,0,0,0,0,FALSE
"11540",0,1,1,0,0,0,0,FALSE
"11541",0,0,1,0,0,0,0,FALSE
"11542",0,0,0,0,0,0,0,FALSE
"11543",0,0,0,0,0,0,0,FALSE
"11544",0,0,1,0,1,0,0,FALSE
"11545",0,0,0,0,0,0,0,FALSE
"11548",0,0,0,1,0,0,0,FALSE
"11549",0,0,0,0,0,0,0,FALSE
"11550",1,0,1,0,0,0,0,FALSE
"11551",0,0,0,0,0,0,0,FALSE
"11552",0,0,0,0,0,0,0,FALSE
"11553",0,0,1,0,0,0,0,FALSE
"11554",0,0,0,0,0,0,0,FALSE
"11555",0,0,0,0,0,0,0,FALSE
"11556",0,0,0,0,0,0,0,FALSE
"11559",0,0,1,0,0,0,0,FALSE
"11560",0,0,0,0,0,0,0,FALSE
"11561",0,0,0,0,0,0,0,FALSE
"11562",0,0,1,0,0,0,0,FALSE
"11563",0,0,0,0,0,0,0,FALSE
"11564",0,0,1,0,0,0,1,FALSE
"11565",0,0,0,0,0,0,0,FALSE
"11566",0,1,1,0,0,0,0,FALSE
"11567",0,0,0,0,0,0,0,FALSE
"11568",0,0,0,0,0,0,0,FALSE
"11569",0,0,1,0,0,1,0,FALSE
"11570",0,0,0,0,0,0,0,FALSE
"11571",0,0,0,1,0,0,0,FALSE
"11573",0,0,0,0,0,0,0,FALSE
"11574",0,0,0,0,0,0,0,FALSE
"11576",0,0,0,0,0,0,0,FALSE
"11577",0,0,0,0,0,0,0,FALSE
"11578",0,0,0,0,0,0,0,TRUE
"11579",0,0,0,0,0,0,0,FALSE
"11580",0,0,1,0,0,0,0,FALSE
"11581",0,0,1,0,0,1,0,FALSE
"11582",0,0,0,0,0,0,0,FALSE
"11583",0,0,0,0,0,0,0,FALSE
"11584",0,0,0,0,0,1,0,FALSE
"11585",0,0,0,1,0,1,1,FALSE
"11587",0,0,0,0,0,0,0,FALSE
"11588",1,0,0,0,0,1,0,TRUE
"11589",0,0,0,1,0,0,0,FALSE
"11590",0,0,0,0,0,0,0,FALSE
"11591",0,0,1,0,0,1,1,FALSE
"11592",0,0,1,0,0,1,0,FALSE
"11593",0,0,0,0,0,0,0,FALSE
"11594",0,0,0,0,0,0,0,FALSE
"11595",0,0,1,0,0,0,0,TRUE
"11596",0,0,0,0,0,0,0,FALSE
"11597",0,0,0,0,0,0,0,FALSE
"11598",0,0,0,1,0,0,0,FALSE
"11600",0,0,1,0,0,0,0,FALSE
"11601",0,0,1,1,0,1,0,FALSE
"11603",0,0,0,0,0,1,1,FALSE
"11604",0,0,1,0,0,0,0,FALSE
"11605",0,0,0,0,0,0,0,FALSE
"11606",0,0,1,0,0,0,0,FALSE
"11607",0,0,0,0,0,0,0,FALSE
"11608",0,0,0,0,0,0,0,FALSE
"11609",0,0,0,0,0,0,0,FALSE
"11610",0,0,0,0,0,0,0,FALSE
"11611",0,0,0,0,0,0,0,FALSE
"11612",0,0,0,0,0,0,0,FALSE
"11614",0,0,1,0,0,1,1,FALSE
"11616",0,0,0,0,0,0,0,FALSE
"11617",1,0,1,0,1,1,0,FALSE
"11618",0,0,0,0,0,0,0,FALSE
"11620",0,0,0,0,0,0,0,FALSE
"11621",0,0,0,0,0,0,0,FALSE
"11622",0,0,1,1,0,1,1,FALSE
"11623",0,0,0,0,0,0,0,FALSE
"11624",0,0,0,0,0,0,0,FALSE
"11625",0,0,1,0,0,0,0,FALSE
"11626",1,0,0,0,0,0,0,FALSE
"11627",0,0,0,0,0,1,0,FALSE
"11628",0,0,0,0,0,0,0,FALSE
"11629",1,1,0,1,0,1,1,TRUE
"11630",0,1,1,1,0,0,0,FALSE
"11631",0,0,0,0,0,0,0,FALSE
"11633",1,0,0,0,0,0,0,FALSE
"11634",0,0,0,0,0,0,0,TRUE
"11635",0,0,0,1,0,1,0,TRUE
"11636",0,0,0,0,0,0,0,FALSE
"11637",0,0,1,0,0,0,0,FALSE
"11638",0,0,0,0,0,0,0,FALSE
"11639",1,0,0,0,0,0,0,FALSE
"11640",0,0,0,0,0,0,0,FALSE
"11641",0,0,0,1,0,0,0,FALSE
"11642",0,0,0,0,0,0,0,FALSE
"11643",0,0,0,0,0,0,0,FALSE
"11644",0,0,1,1,0,1,1,FALSE
"11645",0,0,0,0,0,0,0,FALSE
"11646",0,0,0,0,0,0,1,TRUE
"11647",1,1,1,1,1,1,1,TRUE
"11648",0,0,0,1,0,0,0,FALSE
"11649",0,0,1,0,0,1,0,FALSE
"11650",0,0,0,1,1,0,0,FALSE
"11651",0,0,1,0,0,1,0,FALSE
"11653",0,0,0,1,0,0,0,FALSE
"11654",1,1,1,1,0,0,0,TRUE
"11655",0,0,0,1,0,0,0,FALSE
"11656",0,0,0,0,0,0,0,FALSE
"11658",0,0,0,0,0,0,0,FALSE
"11659",0,0,0,0,0,0,0,FALSE
"11660",0,1,1,1,0,0,0,FALSE
"11661",0,0,0,0,0,0,0,FALSE
"11662",0,0,0,0,0,0,0,FALSE
"11663",0,0,0,0,0,0,0,FALSE
"11665",0,0,0,0,0,0,0,FALSE
"11666",0,0,0,0,0,0,0,FALSE
"11667",0,0,0,0,0,0,0,FALSE
"11668",0,0,0,1,0,0,0,FALSE
"11669",0,0,0,1,0,0,0,FALSE
"11670",0,0,1,1,0,0,0,FALSE
"11671",0,0,0,1,0,1,1,FALSE
"11672",0,0,0,1,0,1,0,FALSE
"11673",1,1,1,1,0,0,0,TRUE
"11674",0,0,0,0,0,0,0,FALSE
"11676",0,1,0,1,0,0,1,FALSE
"11677",0,0,1,1,0,0,1,FALSE
"11678",0,1,1,1,0,0,0,FALSE
"11679",0,0,0,0,0,0,0,FALSE
"11680",0,0,0,0,0,0,0,FALSE
"11681",0,0,1,0,0,0,0,FALSE
"11682",0,0,0,0,0,0,0,FALSE
"11683",0,0,0,0,0,0,1,FALSE
"11684",0,0,0,0,0,0,0,FALSE
"11685",0,0,0,0,1,0,0,FALSE
"11686",0,0,0,0,0,0,0,FALSE
"11687",0,0,0,0,0,0,0,FALSE
"11688",0,0,0,0,0,0,0,FALSE
"11689",0,0,0,0,0,0,0,FALSE
"11690",0,0,0,0,0,0,0,FALSE
"11691",1,0,1,0,0,0,0,FALSE
"11692",0,0,1,0,0,0,0,FALSE
"11693",0,0,0,0,0,0,0,FALSE
"11694",0,0,0,0,0,1,0,FALSE
"11695",0,0,0,0,0,1,0,FALSE
"11696",0,0,1,0,0,0,0,FALSE
"11697",0,0,0,0,0,0,0,FALSE
"11698",0,0,0,0,0,0,0,FALSE
"11699",0,0,0,1,0,1,0,FALSE
"11700",0,0,0,0,0,1,1,FALSE
"11701",0,0,0,0,0,0,1,FALSE
"11702",1,0,1,1,1,1,1,TRUE
"11703",0,0,0,0,0,0,0,FALSE
"11704",0,0,0,1,0,0,0,FALSE
"11705",0,0,0,0,0,0,0,FALSE
"11706",0,0,1,0,0,0,0,FALSE
"11707",0,0,1,0,0,1,0,FALSE
"11708",0,0,0,0,0,0,0,FALSE
"11709",0,1,1,0,0,0,0,FALSE
"11710",0,0,1,0,0,0,0,FALSE
"11711",0,0,0,1,0,0,0,FALSE
"11712",0,0,0,0,0,0,0,FALSE
"11713",0,0,1,0,0,1,0,FALSE
"11715",0,0,1,0,0,0,0,FALSE
"11717",0,0,0,0,0,0,0,FALSE
"11718",0,0,0,0,0,0,0,FALSE
"11719",0,0,0,0,0,0,0,FALSE
"11721",0,0,0,0,0,0,0,FALSE
"11722",0,0,0,1,0,0,0,FALSE
"11723",0,0,0,0,0,0,0,FALSE
"11724",0,0,1,0,0,0,0,FALSE
"11725",0,0,0,1,0,0,0,FALSE
"11726",0,0,0,0,0,0,0,FALSE
"11727",0,0,0,0,0,0,0,FALSE
"11728",0,0,0,0,0,0,0,FALSE
"11729",0,0,0,0,0,0,0,FALSE
"11730",0,0,1,1,1,0,0,FALSE
"11731",0,0,0,0,1,0,1,TRUE
"11732",1,0,1,0,0,0,1,FALSE
"11733",0,0,0,0,0,0,0,FALSE
"11734",0,0,0,0,0,0,0,TRUE
"11735",1,0,1,0,1,0,0,FALSE
"11736",0,0,1,0,0,0,1,FALSE
"11737",0,0,0,0,0,0,0,FALSE
"11738",0,0,0,0,0,0,0,FALSE
"11739",0,0,1,0,0,0,0,FALSE
"11740",0,0,0,0,0,0,0,FALSE
"11741",0,0,0,0,0,0,0,FALSE
"11742",0,0,0,0,0,0,0,FALSE
"11743",0,0,0,0,0,0,0,FALSE
"11744",1,0,0,0,0,0,0,FALSE
"11745",0,0,0,1,0,0,0,FALSE
"11746",0,0,0,1,0,0,0,FALSE
"11747",1,0,1,0,0,0,1,FALSE
"11748",0,1,1,0,0,0,0,TRUE
"11750",0,0,0,0,0,0,0,FALSE
"11751",0,0,1,1,0,0,0,FALSE
"11752",0,0,0,0,0,0,0,FALSE
"11753",0,0,0,0,0,0,1,FALSE
"11754",0,0,0,0,0,0,0,FALSE
"11755",0,0,0,0,0,0,0,FALSE
"11756",0,0,0,1,0,0,0,FALSE
"11758",0,0,0,1,0,0,0,FALSE
"11759",0,0,0,0,0,0,0,FALSE
"11760",0,0,0,0,0,1,0,FALSE
"11762",0,0,0,0,0,0,1,FALSE
"11763",0,0,0,0,0,0,0,FALSE
"11764",0,0,1,1,0,0,0,FALSE
"11766",0,0,0,0,0,0,0,FALSE
"11767",0,1,1,0,1,0,0,FALSE
"11768",1,0,0,1,1,0,1,FALSE
"11769",0,0,0,0,0,0,0,FALSE
"11770",0,0,0,0,0,1,1,FALSE
"11772",0,0,0,0,0,0,0,FALSE
"11773",0,0,0,0,0,0,0,FALSE
"11775",0,0,0,0,0,0,0,FALSE
"11776",0,1,1,0,1,0,1,FALSE
"11778",0,0,1,0,0,0,0,FALSE
"11780",0,0,0,0,0,0,0,FALSE
"11781",0,0,1,0,1,0,1,FALSE
"11783",0,0,1,1,0,0,0,FALSE
"11784",0,1,1,0,0,0,0,FALSE
"11785",0,0,0,1,0,1,0,FALSE
"11786",0,0,1,0,0,0,0,FALSE
"11787",0,0,0,0,0,0,0,FALSE
"11792",0,0,0,0,0,0,0,FALSE
"11794",0,0,0,1,0,0,0,TRUE
"11795",0,0,0,0,0,0,0,FALSE
"11796",0,1,0,0,0,0,0,FALSE
"11797",0,0,1,1,0,0,0,FALSE
"11798",0,0,0,0,0,0,0,FALSE
"11801",0,0,0,0,0,0,0,FALSE
"11802",0,0,0,0,0,0,0,FALSE
"11804",0,0,1,0,0,0,0,FALSE
"11805",0,0,0,0,0,0,0,FALSE
"11807",0,0,1,0,0,0,0,FALSE
"11808",0,0,1,1,0,0,0,FALSE
"11810",0,0,1,0,0,0,0,FALSE
"11811",0,0,0,0,0,0,0,FALSE
"11812",0,0,0,0,0,0,0,FALSE
"11814",0,0,1,0,0,0,0,FALSE
"11815",0,0,0,1,0,0,0,FALSE
"11816",0,0,0,0,0,0,0,FALSE
"11817",0,0,0,0,0,0,0,FALSE
"11818",0,0,0,1,0,0,0,FALSE
"11819",0,0,1,0,0,0,0,FALSE
"11820",0,1,0,1,0,0,0,FALSE
"11821",0,0,0,0,0,0,0,FALSE
"11822",0,0,0,0,0,0,0,FALSE
"11823",0,0,0,0,0,0,0,FALSE
"11824",0,0,0,1,0,0,0,FALSE
"11825",0,0,0,0,0,0,0,FALSE
"11826",0,0,1,0,0,1,1,FALSE
